node_id,n_seeds,mean_before,std_before,ci95_before,mean_after,std_after,ci95_after,delta_mean
external:search_async,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:select_dtypes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send_chat_action,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send_document,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send_json,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send_message,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:send_response,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sendmail,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:setFormatter,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:setLevel,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_author,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_auto_page_break,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_factory,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_file_sender,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_font,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_my_commands,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_reaction,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_sandbox,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:set_title,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:setdefault,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:shutdown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sleep,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sort,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sorted,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:soup,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:split,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:splitext,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:splitlines,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:start,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:start_async,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:start_channels,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:start_daemon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:start_polling,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:startswith,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:starttls,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:stat,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:stop,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:stop_async,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:stop_daemon,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:str,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:stream,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:strftime,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:strip,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:strptime,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sub,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:submit,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:sum,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:super,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:thumbnail,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:time,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:timedelta,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:timestamp,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:timezone,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:title,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:to_json,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:to_string,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:token,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:tolist,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:total_seconds,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:transcribe_bytes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:transcribe_bytes_async,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:transform,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:type,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:typing,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:uniform,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:unlink,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:update,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:upper,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:urlencode,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:urlopen,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:urlparse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:uuid4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:values,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:verify_api_async,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:wait,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:warning,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:where,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:with_suffix,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:write,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:write_index,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:write_text,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external:zip,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastapi,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastapi.responses,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fastapi.staticfiles,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusion,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
getpass,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glob,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google.generativeai,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google.generativeai.types,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http.server,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
init.init,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
io,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
json,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knowledge.rag,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llm.base,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logging,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logging.handlers,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._cmd_onboard,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._cmd_skill,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._cmd_start,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._cmd_status,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._cmd_stop,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main._start_channels,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
main.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
memory.manager,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onboard,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onboard._c,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onboard.needs_onboard,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onboard.run_onboard,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openai,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
os,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pathlib,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
queue,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
re,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reranker,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
response,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retrieval,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retrieval.chunker,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retrieval.retriever,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
retriever,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.__init__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler._run_job,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.add_dynamic_job,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.list_jobs,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.reload_jobs,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.remove_dynamic_job,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.start,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.cron.CronScheduler.stop,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat.HeartbeatMonitor,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat.HeartbeatMonitor.__init__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat.HeartbeatMonitor.start,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat.HeartbeatMonitor.stop,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scheduler.heartbeat.create_heartbeat,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server._signal_handler,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server.agent_factory,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
server.run_server,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.__contains__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.__init__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.__len__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.acquire,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.get,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.get_or_create,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.is_locked,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.list_sessions,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.remove,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.reset,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session_manager.SessionManager.set_factory,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shutil,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skill_loader,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smtplib,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssl,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storage,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
string,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subprocess,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sys,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
telegram,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
telegram.ext,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tempfile,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.email.send_email,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.email.send_email.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_channels,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_pin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_react,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_read,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_send,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.cmd_user,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.communication.slack.slack_api.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.csv_analyzer.analyze,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.csv_analyzer.analyze.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.finance.fetch_quote,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.finance.fetch_quote.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.news.search_news,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.news.search_news.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_convert.convert_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_convert.convert_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_merge.merge_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_merge.merge_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_protect.protect_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_protect.protect_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_reader.read_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_reader.read_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_split.split_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_split.split_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_writer.write_pdf,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_writer.write_pdf.MarkdownPDF.__init__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_writer.write_pdf.MarkdownPDF.render_markdown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.pdf_writer.write_pdf.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.scraper.scrape,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.scraper.scrape.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.weather.weather,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.weather.weather.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.youtube.youtube_info,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.data.youtube.youtube_info.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.code_runner.run_code,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.code_runner.run_code.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.github.gh,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.github.gh.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.http_request.request,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.dev.http_request.request.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.image_gen.generate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.image_gen.generate.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.Handler,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.Handler.do_GET,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.Handler.log_message,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_auth,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_next,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_now_playing,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_pause,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_play,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_previous,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_queue,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_search,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.cmd_volume,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.spotify.spotify_ctl.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.tts.speak,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.media.tts.speak.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api._headers,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_append_blocks,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_create_page,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_get_blocks,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_get_page,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_query_db,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_search,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.cmd_update_page,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.notion.notion_api.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_create,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_list,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_locate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_recent,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_search,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.cmd_search_content,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.obsidian.obsidian_vault.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_archive,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_boards,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_cards,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_comment,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_create_card,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_lists,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.cmd_move_card,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.productivity.trello.trello_api.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.change_setting.update_config,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.change_setting.update_config.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.model_usage.usage_stats,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.model_usage.usage_stats.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.onboarding.write_identity,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.onboarding.write_identity._personality_traits,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.onboarding.write_identity.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.random.random_util,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.random.random_util.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.session_logs.search_sessions,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.session_logs.search_sessions.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.time.time_util,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.system.time.time_util.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.text.translator.translate,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.text.translator.translate.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.web.summarize.summarize_url,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
templates.skills.web.summarize.summarize_url.main,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
threading,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tools,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
typing,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urllib.error,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urllib.parse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urllib.request,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
utils,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uuid,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.__init__,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_channels_restart,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_channels_status,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_clear_files,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_config_get,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_config_save,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_get_index,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_get_tools_notes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_identity,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_list_files,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_marketplace_browse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_marketplace_install,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_marketplace_search,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_marketplace_stats,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_memories,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_save_index,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_save_persona,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_save_soul,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_save_tools_notes,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_skills,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._api_transcribe,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._deep_get_raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._on_token,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._push,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._read_md,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._reset_agent,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._sender,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._serve_index,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._stream_tokens,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._tool_info,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app._ws_chat,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
web.app.create_app,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
webbrowser,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yaml,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zipfile,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
